latitude,longitude,date,hour,day_of_week,month,is_weekend,is_night,road_type,road_type_enc,speed_limit,junction,traffic_density,weather_condition,weather_enc,temperature,precipitation,wind_speed,visibility,severity
12.967177971617017,80.16458208225886,2023-01-12,7,3,1,0,0,Urban Road,1,39,0,0.65,Cloudy,1,26.3,0.0,13.7,11.9,0
13.006952469038895,80.25369441892244,2022-04-18,10,0,4,0,0,Residential,2,20,1,0.65,Cloudy,1,25.4,0.0,21.3,12.0,0
13.051973780945488,80.15616071081625,2024-06-15,13,5,6,1,0,Urban Road,1,49,1,0.4,Clear,0,32.2,0.0,8.4,11.7,0
13.143341819452129,80.22535074523579,2023-03-04,8,5,3,1,0,Highway,0,93,1,0.9,Clear,0,29.5,0.0,15.0,11.3,1
13.021455451450834,80.16821080043061,2022-11-12,7,5,11,1,0,Urban Road,1,43,0,0.65,Clear,0,29.9,0.0,14.8,8.5,0
13.01501929834042,80.22159774736168,2024-07-20,0,5,7,1,1,Highway,0,85,0,0.15,Fog,3,33.3,0.0,21.5,1.8,3
13.151963125415604,80.28569270439725,2023-03-26,11,6,3,1,0,Urban Road,1,46,1,0.4,Rain,2,31.3,4.5,7.9,6.2,1
12.937805637490056,80.16258892514085,2024-09-08,23,6,9,1,1,Urban Road,1,60,0,0.15,Clear,0,21.0,0.0,26.5,7.6,1
13.003667732735828,80.22119647481996,2023-06-23,11,4,6,0,0,Urban Road,1,45,1,0.4,Clear,0,28.7,0.0,33.0,9.2,1
12.997669472884116,80.26386309787782,2023-11-26,17,6,11,1,0,Urban Road,1,46,0,0.65,Clear,0,26.9,0.0,6.8,7.1,0
12.994686235949722,80.23797534031686,2022-10-05,1,2,10,0,1,Urban Road,1,35,0,0.15,Clear,0,27.0,0.0,6.5,11.2,0
13.010979551915323,80.2312656502451,2024-06-01,12,5,6,1,0,Highway,0,73,0,0.4,Cloudy,1,27.8,0.0,3.4,4.1,1
13.152445041361846,80.12918972949775,2022-01-28,5,4,1,0,1,Urban Road,1,44,0,0.15,Storm,4,35.6,5.0,10.9,2.0,2
13.048901695640096,80.18909369679176,2023-07-01,18,5,7,1,0,Highway,0,87,1,0.9,Fog,3,32.2,0.0,19.1,1.7,3
12.972296520441814,80.2242684253511,2024-07-10,23,2,7,0,1,Residential,2,36,1,0.15,Clear,0,25.4,0.0,8.4,6.3,1
13.151873495624493,80.2008871931887,2022-05-22,8,6,5,1,0,Residential,2,31,1,0.9,Storm,4,23.1,15.9,15.4,2.4,3
12.988939980632514,80.21519010036855,2023-05-22,13,0,5,0,0,Highway,0,89,0,0.4,Clear,0,24.2,0.0,18.5,8.2,0
12.975116220702766,80.23281064539381,2024-11-08,10,4,11,0,0,Highway,0,71,1,0.65,Clear,0,28.8,0.0,23.6,11.1,1
12.954484427677453,80.14133263646829,2024-03-26,4,1,3,0,1,Rural Road,3,50,1,0.15,Clear,0,27.5,0.0,6.1,8.2,1
12.946087159997724,80.19738117529792,2024-10-19,4,5,10,1,1,Highway,0,75,0,0.15,Cloudy,1,30.2,0.0,3.9,8.8,1
13.006716759115651,80.22188608739881,2024-03-03,21,6,3,1,1,Urban Road,1,52,0,0.4,Clear,0,27.2,0.0,12.0,7.2,2
13.038863874036537,80.18973949483656,2023-06-29,15,3,6,0,0,Residential,2,33,1,0.4,Clear,0,29.8,0.0,14.3,9.2,0
13.027299682411645,80.1411223802961,2023-03-08,13,2,3,0,0,Urban Road,1,56,1,0.4,Snow,5,21.2,0.0,14.8,12.0,0
13.140071965041844,80.21948774974038,2023-02-15,22,2,2,0,1,Urban Road,1,47,0,0.15,Rain,2,33.5,3.1,14.0,5.2,2
12.971799472590943,80.22718893042726,2023-03-15,9,2,3,0,0,Residential,2,35,0,0.9,Clear,0,28.7,0.0,1.8,9.3,0
13.091837227566748,80.27246436512392,2023-11-06,13,0,11,0,0,Highway,0,81,0,0.4,Clear,0,25.6,0.0,21.4,11.5,1
12.984149811490775,80.2189535753832,2023-08-11,11,4,8,0,0,Urban Road,1,54,1,0.4,Rain,2,34.9,3.2,11.0,5.8,2
13.000642711299301,80.2225347372153,2022-10-04,0,1,10,0,1,Residential,2,27,1,0.15,Clear,0,25.9,0.0,8.9,9.2,2
13.02859594514807,80.21196481840495,2023-11-14,8,1,11,0,0,Urban Road,1,53,1,0.9,Fog,3,23.5,0.0,15.1,1.0,1
13.004134209979016,80.22207560277802,2023-12-08,13,4,12,0,0,Highway,0,72,0,0.4,Fog,3,31.0,0.0,0.4,2.6,2
13.15712908503447,80.21511714667115,2023-10-23,9,0,10,0,0,Highway,0,80,1,0.9,Clear,0,30.4,0.0,17.0,11.9,2
13.06573564309551,80.2765825415349,2024-05-17,16,4,5,0,0,Rural Road,3,68,0,0.4,Clear,0,27.8,0.0,28.6,7.8,0
13.079518060872694,80.17959591639924,2022-03-06,6,6,3,1,0,Highway,0,68,0,0.4,Clear,0,23.8,0.0,9.3,6.9,1
12.983265538943096,80.1617673237747,2022-08-15,9,0,8,0,0,Residential,2,20,1,0.9,Cloudy,1,21.5,0.0,8.3,10.6,0
12.97929418167596,80.23136606492857,2022-05-24,12,1,5,0,0,Residential,2,29,0,0.4,Clear,0,31.2,0.0,16.3,6.8,0
12.977492373321057,80.25974584206908,2024-02-24,8,5,2,1,0,Urban Road,1,50,0,0.9,Fog,3,32.4,0.0,17.7,2.3,2
13.042207255841484,80.16313058765614,2023-10-23,7,0,10,0,0,Urban Road,1,45,1,0.65,Cloudy,1,32.1,0.0,14.5,9.8,1
12.969486687562283,80.22646197609791,2022-04-30,17,5,4,1,0,Residential,2,38,1,0.65,Clear,0,26.3,0.0,3.5,7.2,2
13.133068918595615,80.20919156712775,2022-02-02,9,2,2,0,0,Urban Road,1,59,1,0.9,Cloudy,1,33.3,0.0,15.0,12.0,0
13.163848256287165,80.18455538575705,2022-02-18,19,4,2,0,0,Urban Road,1,53,0,0.9,Snow,5,23.3,0.0,11.4,12.0,0
13.069813552128698,80.28269873634028,2023-03-14,10,1,3,0,0,Residential,2,38,1,0.65,Fog,3,29.5,0.0,14.6,1.0,1
13.030810818774318,80.23491125969156,2023-12-18,23,0,12,0,1,Residential,2,43,0,0.15,Fog,3,30.4,0.0,11.3,1.2,2
13.149634132184406,80.20763423143228,2023-04-01,3,5,4,1,1,Urban Road,1,41,1,0.15,Rain,2,28.5,3.6,4.6,7.1,3
13.149626321077575,80.22513673204789,2023-07-15,21,5,7,1,1,Urban Road,1,55,0,0.4,Cloudy,1,33.4,0.0,19.0,9.1,2
13.142528150322242,80.19872397229965,2024-03-06,6,2,3,0,0,Residential,2,29,1,0.4,Rain,2,28.5,6.4,8.2,6.3,1
12.96006405521007,80.22084565819132,2024-03-02,0,5,3,1,1,Residential,2,28,0,0.15,Clear,0,30.8,0.0,12.2,10.9,1
13.068517052625403,80.27781619362892,2023-04-10,23,0,4,0,1,Highway,0,65,0,0.15,Clear,0,27.8,0.0,10.1,7.7,1
13.059794077199621,80.1654787143018,2023-07-03,2,0,7,0,1,Rural Road,3,45,1,0.15,Cloudy,1,33.3,0.0,13.9,8.5,0
13.170356459688051,80.28238075213676,2022-02-03,4,3,2,0,1,Residential,2,35,0,0.15,Rain,2,30.8,18.1,14.5,4.0,1
13.190170501866733,80.24942483649455,2023-12-04,16,0,12,0,0,Highway,0,89,1,0.4,Clear,0,35.1,0.0,8.3,7.2,0
12.927413820917302,80.18548769879625,2024-05-08,3,2,5,0,1,Urban Road,1,63,1,0.15,Fog,3,33.0,0.0,13.2,1.6,2
13.044502702364735,80.18464916342303,2022-03-08,22,1,3,0,1,Residential,2,25,1,0.15,Clear,0,30.5,0.0,2.5,11.6,0
13.083881336840927,80.28865538761853,2024-07-12,22,4,7,0,1,Highway,0,81,0,0.15,Cloudy,1,29.6,0.0,16.8,11.7,1
13.125325779859015,80.23356803889388,2023-01-20,8,4,1,0,0,Urban Road,1,43,0,0.9,Cloudy,1,21.2,0.0,9.5,8.2,0
13.054121851598891,80.16243369021669,2024-11-14,19,3,11,0,0,Highway,0,82,1,0.9,Rain,2,34.0,4.3,13.0,1.5,2
13.15638049124967,80.20823326115949,2024-05-25,17,5,5,1,0,Urban Road,1,40,0,0.65,Clear,0,26.2,0.0,19.0,9.2,0
12.92290372336407,80.26214727942346,2023-11-24,16,4,11,0,0,Residential,2,30,1,0.4,Clear,0,21.6,0.0,13.9,10.6,1
12.949833999723614,80.26130284174242,2024-12-05,18,3,12,0,0,Urban Road,1,53,1,0.9,Cloudy,1,20.6,0.0,5.1,10.5,0
12.97622117915628,80.2405354361799,2024-04-16,22,1,4,0,1,Urban Road,1,56,0,0.15,Cloudy,1,34.7,0.0,9.8,8.1,1
13.07958362827806,80.27000092624216,2022-05-12,20,3,5,0,0,Residential,2,23,1,0.65,Clear,0,26.9,0.0,8.0,6.8,1
13.083871121124089,80.28521982184144,2023-06-16,7,4,6,0,0,Residential,2,20,1,0.65,Cloudy,1,30.6,0.0,10.8,8.3,0
13.178328175741989,80.10776742805086,2024-01-21,19,6,1,1,0,Highway,0,85,0,0.9,Cloudy,1,34.0,0.0,13.7,6.8,0
13.057336568306177,80.28300902040513,2023-10-16,0,0,10,0,1,Highway,0,68,0,0.15,Cloudy,1,24.5,0.0,8.2,8.0,1
13.147812320476623,80.22742618008178,2024-07-13,10,5,7,1,0,Residential,2,26,1,0.65,Clear,0,29.3,0.0,10.5,11.7,0
12.984744293453513,80.24950646105366,2023-02-08,17,2,2,0,0,Urban Road,1,55,0,0.65,Cloudy,1,33.3,0.0,11.0,8.2,0
13.144620803232394,80.21022077608377,2022-09-14,14,2,9,0,0,Urban Road,1,45,1,0.4,Cloudy,1,29.9,0.0,10.8,8.3,1
13.15515259279069,80.20212870511426,2024-05-29,17,2,5,0,0,Urban Road,1,32,0,0.65,Clear,0,25.6,0.0,6.7,8.7,0
13.153173735738795,80.2002471964016,2022-11-28,15,0,11,0,0,Urban Road,1,49,1,0.4,Rain,2,27.5,2.1,14.3,3.4,1
12.948643630471254,80.22469842174014,2022-04-24,16,6,4,1,0,Highway,0,82,0,0.4,Rain,2,30.3,2.0,13.5,6.9,1
12.951737256271889,80.20661866798508,2024-09-02,14,0,9,0,0,Urban Road,1,49,1,0.4,Clear,0,22.1,0.0,8.6,7.5,0
13.038653044883237,80.17870061152834,2024-09-13,1,4,9,0,1,Highway,0,71,1,0.15,Rain,2,34.3,0.8,23.7,1.0,2
13.13630115114124,80.21801668715408,2024-09-13,1,4,9,0,1,Urban Road,1,53,1,0.15,Clear,0,23.8,0.0,10.3,12.0,1
12.993675760136698,80.22438250855068,2023-08-03,20,3,8,0,0,Rural Road,3,71,0,0.65,Clear,0,25.5,0.0,15.9,7.8,0
12.903436317899716,80.13580862102921,2022-03-30,18,2,3,0,0,Highway,0,81,0,0.9,Rain,2,28.3,1.3,5.4,2.2,0
13.162218681901187,80.14893715754812,2022-02-10,7,3,2,0,0,Highway,0,87,0,0.65,Cloudy,1,27.9,0.0,3.5,6.3,0
13.056397931351622,80.21905598202069,2022-08-03,8,2,8,0,0,Residential,2,20,0,0.9,Fog,3,36.8,0.0,10.6,2.6,0
13.114850626915421,80.17045449565282,2023-04-25,18,1,4,0,0,Highway,0,71,0,0.9,Clear,0,28.1,0.0,9.9,10.9,0
13.027900692135882,80.22515790593911,2024-10-10,22,3,10,0,1,Urban Road,1,47,1,0.15,Cloudy,1,27.2,0.0,7.3,9.6,2
12.983447036910917,80.21571643760002,2022-06-07,13,1,6,0,0,Urban Road,1,45,1,0.4,Rain,2,27.7,11.5,11.5,5.1,0
12.941266766289326,80.19305062250098,2024-01-01,3,0,1,0,1,Highway,0,81,0,0.15,Clear,0,24.9,0.0,13.6,8.7,1
13.065077914589793,80.16694579211973,2023-04-06,3,3,4,0,1,Residential,2,32,1,0.15,Clear,0,24.1,0.0,7.2,12.0,0
12.992616254922918,80.27451328650983,2023-05-27,1,5,5,1,1,Residential,2,33,0,0.15,Fog,3,30.5,0.0,15.4,2.0,1
13.175213772420694,80.26291304688579,2022-11-22,4,1,11,0,1,Highway,0,72,0,0.15,Fog,3,26.1,0.0,18.3,1.8,2
12.974238749161323,80.21202032753376,2024-03-15,19,4,3,0,0,Rural Road,3,67,0,0.9,Clear,0,26.4,0.0,12.6,8.1,0
13.101850220720118,80.2642063581028,2023-05-19,5,4,5,0,1,Residential,2,37,0,0.15,Clear,0,39.6,0.0,10.8,11.6,0
13.086374335942557,80.26203041516425,2023-11-10,14,4,11,0,0,Highway,0,63,0,0.4,Rain,2,25.1,7.2,8.3,4.5,2
13.120580978702701,80.25090861215969,2024-02-14,6,2,2,0,0,Urban Road,1,47,1,0.4,Cloudy,1,27.2,0.0,15.7,7.4,0
13.090126036105627,80.27661311984572,2023-02-01,1,2,2,0,1,Urban Road,1,35,0,0.15,Fog,3,25.8,0.0,19.9,1.8,1
12.981179069908459,80.29341713509591,2023-08-23,14,2,8,0,0,Urban Road,1,45,1,0.4,Clear,0,27.3,0.0,26.3,11.4,0
13.080321373942509,80.27036956693445,2022-07-25,9,0,7,0,0,Highway,0,82,0,0.9,Clear,0,28.0,0.0,6.3,9.4,0
13.021624031152028,80.23069192388505,2022-01-11,19,1,1,0,0,Urban Road,1,42,0,0.9,Rain,2,29.6,8.9,6.2,4.1,3
13.147623033680341,80.21537953032748,2022-06-29,16,2,6,0,0,Urban Road,1,43,1,0.4,Snow,5,34.5,0.0,4.0,12.0,2
13.161702939411814,80.21578500325059,2024-04-26,20,4,4,0,0,Rural Road,3,64,1,0.65,Rain,2,26.2,11.2,0.5,6.5,1
12.917066055991148,80.26505895156579,2024-10-26,13,5,10,1,0,Highway,0,74,0,0.4,Cloudy,1,30.7,0.0,4.2,8.1,0
12.993037584710907,80.27169001150764,2024-09-01,12,6,9,1,0,Residential,2,34,1,0.4,Rain,2,24.8,7.3,12.2,5.3,2
13.06760698238749,80.17410330853552,2023-01-19,21,3,1,0,1,Urban Road,1,62,0,0.4,Clear,0,28.1,0.0,19.1,10.6,0
12.963247228000158,80.21831557740418,2023-04-02,10,6,4,1,0,Residential,2,24,0,0.65,Cloudy,1,24.3,0.0,21.7,8.4,1
13.169024784276399,80.21911512152889,2023-11-24,19,4,11,0,0,Highway,0,73,1,0.9,Clear,0,28.8,0.0,7.2,11.9,0
13.082786023196567,80.25962666031697,2023-01-09,15,0,1,0,0,Urban Road,1,48,1,0.4,Cloudy,1,40.5,0.0,22.8,11.5,0
13.143230945943554,80.20884547613046,2022-06-20,16,0,6,0,0,Urban Road,1,43,1,0.4,Clear,0,30.6,0.0,0.0,11.9,1
13.071354891636783,80.18839132692013,2024-12-26,23,3,12,0,1,Urban Road,1,47,1,0.15,Cloudy,1,23.4,0.0,13.0,11.7,1
13.090537676476563,80.2811926728483,2024-10-05,16,5,10,1,0,Residential,2,49,1,0.4,Cloudy,1,28.2,0.0,7.5,8.8,2
13.046327661703005,80.1712161224567,2023-01-09,9,0,1,0,0,Highway,0,96,0,0.9,Clear,0,36.9,0.0,19.8,9.4,2
12.935978623599901,80.2815024189576,2024-01-02,23,1,1,0,1,Highway,0,78,1,0.15,Rain,2,25.3,1.6,0.0,7.1,1
12.954190382879917,80.23697974000311,2024-08-21,16,2,8,0,0,Urban Road,1,50,0,0.4,Cloudy,1,26.2,0.0,17.0,7.9,0
13.072984464393835,80.28434767896067,2023-03-13,17,0,3,0,0,Urban Road,1,57,1,0.65,Cloudy,1,27.9,0.0,16.7,9.7,0
13.03551193879566,80.2281129651343,2024-01-02,20,1,1,0,0,Residential,2,37,0,0.65,Rain,2,20.5,20.6,15.9,3.2,1
13.100543732157071,80.27002422024586,2022-01-22,10,5,1,1,0,Urban Road,1,37,0,0.65,Rain,2,31.3,1.0,10.7,2.8,2
13.135884445395352,80.21417853104916,2022-06-01,4,2,6,0,1,Urban Road,1,55,1,0.15,Cloudy,1,30.1,0.0,0.0,7.2,1
13.031902417190203,80.28178488602789,2022-10-04,12,1,10,0,0,Highway,0,79,0,0.4,Clear,0,26.7,0.0,8.4,9.4,0
13.058624149648175,80.1868278050425,2024-11-08,3,4,11,0,1,Rural Road,3,68,1,0.15,Clear,0,31.7,0.0,10.4,11.8,1
13.148055733355536,80.21821274654245,2023-09-11,10,0,9,0,0,Rural Road,3,51,0,0.65,Cloudy,1,29.5,0.0,21.3,12.0,0
13.108196273070174,80.17353437203978,2022-10-02,15,6,10,1,0,Urban Road,1,56,1,0.4,Rain,2,25.5,16.2,15.7,5.5,1
13.163294175026646,80.2034339324225,2024-02-29,22,3,2,0,1,Urban Road,1,40,1,0.15,Clear,0,35.7,0.0,6.0,9.3,0
13.001620218293434,80.21464693732972,2024-10-29,22,1,10,0,1,Highway,0,92,0,0.15,Clear,0,26.9,0.0,14.8,8.7,0
12.997070175264104,80.22539824034665,2023-03-28,11,1,3,0,0,Highway,0,67,0,0.4,Cloudy,1,33.2,0.0,13.0,10.1,0
13.098762082536226,80.27717900029921,2022-07-29,4,4,7,0,1,Highway,0,71,0,0.15,Clear,0,31.5,0.0,6.5,11.5,0
12.967207626733405,80.21861556290585,2022-12-11,11,6,12,1,0,Highway,0,89,1,0.4,Cloudy,1,29.2,0.0,17.9,7.1,2
13.145261128995386,80.20674229064493,2023-05-22,11,0,5,0,0,Highway,0,84,1,0.4,Clear,0,19.2,0.0,4.0,11.2,1
12.992648689196688,80.20272265794566,2023-05-15,19,0,5,0,0,Urban Road,1,37,1,0.9,Clear,0,27.5,0.0,11.5,9.4,0
13.156065175172262,80.19723838445962,2022-07-29,22,4,7,0,1,Highway,0,81,0,0.15,Clear,0,32.4,0.0,16.7,8.7,0
12.938563261773972,80.11786382282041,2024-09-08,9,6,9,1,0,Residential,2,26,0,0.9,Clear,0,26.6,0.0,7.7,5.7,0
12.978178386214184,80.2278491294486,2023-04-12,22,2,4,0,1,Urban Road,1,50,0,0.15,Rain,2,22.7,10.6,16.0,3.2,2
13.123162915476792,80.21867327952923,2023-09-18,11,0,9,0,0,Residential,2,28,0,0.4,Clear,0,32.4,0.0,10.1,11.3,0
13.176151210835597,80.22849725180184,2023-09-02,1,5,9,1,1,Residential,2,26,0,0.15,Cloudy,1,30.5,0.0,5.4,6.7,0
13.06610540921417,80.26044748922317,2023-03-24,22,4,3,0,1,Highway,0,74,0,0.15,Clear,0,30.4,0.0,6.4,9.1,0
13.003461307035247,80.20650926276166,2022-07-18,1,0,7,0,1,Highway,0,70,0,0.15,Rain,2,21.8,2.8,17.5,5.9,2
13.076412099055881,80.25797899787133,2023-11-15,15,2,11,0,0,Highway,0,77,0,0.4,Clear,0,26.5,0.0,4.1,10.3,0
13.152186482141278,80.16952120601287,2023-12-24,23,6,12,1,1,Highway,0,81,0,0.15,Clear,0,38.3,0.0,12.4,10.2,0
12.906096946314786,80.13820067916782,2024-10-12,15,5,10,1,0,Urban Road,1,47,0,0.4,Cloudy,1,27.6,0.0,20.8,7.2,0
12.97358827530622,80.24598882479066,2023-04-29,18,5,4,1,0,Highway,0,77,0,0.9,Fog,3,32.2,0.0,7.7,1.4,2
13.079593556211837,80.3,2022-03-01,6,1,3,0,0,Highway,0,77,0,0.4,Cloudy,1,24.3,0.0,13.8,8.5,0
13.093454940680147,80.21565913089168,2024-10-01,4,1,10,0,1,Urban Road,1,45,0,0.15,Rain,2,33.1,17.0,22.8,6.8,0
13.013991335817126,80.22319674401618,2022-06-14,16,1,6,0,0,Highway,0,70,0,0.4,Clear,0,27.7,0.0,20.0,12.0,0
13.075040537092352,80.26077864238626,2024-02-23,14,4,2,0,0,Highway,0,72,0,0.4,Cloudy,1,29.2,0.0,16.7,11.6,0
13.06279028771258,80.2817961083797,2022-02-20,3,6,2,1,1,Highway,0,91,0,0.15,Clear,0,32.8,0.0,16.9,11.9,1
13.070571964522548,80.26598673406066,2022-06-27,1,0,6,0,1,Urban Road,1,44,1,0.15,Cloudy,1,29.4,0.0,11.5,8.4,0
13.106321413354632,80.15720317370283,2023-07-08,5,5,7,1,1,Urban Road,1,41,0,0.15,Clear,0,27.4,0.0,23.6,9.3,0
13.047083572645857,80.1776606228622,2022-03-27,13,6,3,1,0,Urban Road,1,44,0,0.4,Cloudy,1,23.4,0.0,23.1,9.5,1
12.990178173446882,80.12962898653676,2024-02-27,0,1,2,0,1,Residential,2,26,0,0.15,Clear,0,18.2,0.0,5.5,9.0,0
13.019154736266884,80.23192641431494,2024-07-24,8,2,7,0,0,Highway,0,84,1,0.9,Rain,2,26.3,4.8,12.1,2.1,2
13.063899029184602,80.17234064313021,2023-10-31,8,1,10,0,0,Residential,2,47,0,0.9,Cloudy,1,27.4,0.0,4.6,8.2,0
13.085327359449673,80.25959994763872,2023-07-08,14,5,7,1,0,Highway,0,86,0,0.4,Rain,2,25.9,4.5,7.8,8.0,1
13.06845415694635,80.27636893396351,2023-12-05,4,1,12,0,1,Urban Road,1,49,1,0.15,Fog,3,30.0,0.0,18.7,2.8,2
12.964282743184027,80.22117311571647,2024-10-23,2,2,10,0,1,Rural Road,3,55,0,0.15,Clear,0,24.1,0.0,18.1,9.8,2
13.06367028658098,80.14761873512568,2024-12-13,4,4,12,0,1,Urban Road,1,32,0,0.15,Rain,2,23.3,0.7,6.7,3.1,1
12.991486356409974,80.21275964759461,2022-01-26,4,2,1,0,1,Urban Road,1,61,1,0.15,Clear,0,32.3,0.0,7.9,7.0,2
13.100078396479757,80.29558000662583,2024-08-25,7,6,8,1,0,Rural Road,3,53,0,0.65,Clear,0,28.4,0.0,12.6,8.3,0
13.098443116481231,80.27615193161607,2023-12-27,8,2,12,0,0,Urban Road,1,48,1,0.9,Fog,3,26.5,0.0,13.1,1.6,3
12.978600965836483,80.22562645331223,2024-03-01,12,4,3,0,0,Urban Road,1,47,0,0.4,Cloudy,1,24.0,0.0,8.5,12.0,0
13.045944937119613,80.17609369038846,2024-01-13,10,5,1,1,0,Urban Road,1,47,1,0.65,Cloudy,1,30.0,0.0,18.0,12.0,1
13.020122642081658,80.24635991020723,2023-07-18,16,1,7,0,0,Highway,0,79,0,0.4,Rain,2,30.3,10.9,9.9,6.4,1
13.076614891344871,80.25812558016888,2024-11-17,11,6,11,1,0,Highway,0,77,1,0.4,Cloudy,1,33.2,0.0,18.1,12.0,2
13.086097663878707,80.270478273053,2024-01-30,7,1,1,0,0,Urban Road,1,50,1,0.65,Fog,3,30.6,0.0,15.9,1.8,2
12.92744828130579,80.17264980744717,2022-05-18,21,2,5,0,1,Rural Road,3,72,0,0.4,Clear,0,31.5,0.0,11.8,9.8,0
12.961580740526948,80.2228179304561,2023-05-17,20,2,5,0,0,Urban Road,1,46,1,0.65,Rain,2,27.3,5.9,12.6,6.4,3
13.007148774377011,80.23379886238375,2023-08-05,12,5,8,1,0,Urban Road,1,54,1,0.4,Rain,2,29.0,3.6,1.9,3.2,3
12.949602768609076,80.2062706837932,2022-05-07,18,5,5,1,0,Urban Road,1,49,1,0.9,Clear,0,29.3,0.0,3.7,9.7,0
13.156495174858115,80.21002354418117,2024-08-27,0,1,8,0,1,Urban Road,1,42,1,0.15,Cloudy,1,27.3,0.0,12.8,11.6,1
13.125415498610087,80.21054184439816,2024-03-03,6,6,3,1,0,Rural Road,3,50,0,0.4,Clear,0,27.9,0.0,5.6,3.1,0
13.07126225485921,80.28009001934336,2023-02-23,9,3,2,0,0,Urban Road,1,45,1,0.9,Clear,0,31.3,0.0,12.4,9.3,1
12.95600078986172,80.23685470578978,2024-04-25,5,3,4,0,1,Residential,2,28,0,0.15,Clear,0,21.1,0.0,7.7,8.1,0
13.159270947347608,80.21465180113735,2023-01-18,12,2,1,0,0,Urban Road,1,54,0,0.4,Rain,2,34.7,2.0,5.8,5.0,0
13.13544719668593,80.29557816134648,2023-06-02,0,4,6,0,1,Residential,2,31,0,0.15,Cloudy,1,32.9,0.0,21.0,11.1,0
13.135723463922632,80.25067700931194,2022-10-02,3,6,10,1,1,Urban Road,1,46,0,0.15,Cloudy,1,29.5,0.0,13.3,10.3,0
13.050686606631723,80.1727130607167,2024-05-25,15,5,5,1,0,Rural Road,3,65,0,0.4,Clear,0,33.8,0.0,11.9,6.9,0
13.084313519218083,80.26321105128197,2023-12-26,6,1,12,0,0,Urban Road,1,35,0,0.4,Clear,0,21.8,0.0,16.4,10.6,0
12.954325701946619,80.22007358080042,2024-01-23,7,1,1,0,0,Residential,2,33,1,0.65,Rain,2,28.2,6.1,20.8,5.4,2
12.990266746997559,80.21423643731704,2024-03-10,13,6,3,1,0,Highway,0,79,0,0.4,Clear,0,22.6,0.0,9.9,10.5,1
13.05179381520138,80.1498625963719,2023-04-23,8,6,4,1,0,Residential,2,34,1,0.9,Clear,0,31.6,0.0,17.8,7.7,1
12.956074465987363,80.22310381941776,2022-12-23,3,4,12,0,1,Highway,0,92,0,0.15,Fog,3,26.3,0.0,6.9,1.5,2
13.18107520265903,80.22180654308947,2024-06-24,2,0,6,0,1,Residential,2,22,1,0.15,Clear,0,31.4,0.0,15.5,9.6,1
13.077910843708779,80.24877748033721,2023-10-06,8,4,10,0,0,Urban Road,1,46,0,0.9,Clear,0,27.3,0.0,10.2,10.9,0
13.133951070394833,80.27676582401882,2024-02-02,20,4,2,0,0,Urban Road,1,46,0,0.65,Clear,0,29.5,0.0,4.0,10.9,0
13.100150463693968,80.26981227803768,2023-10-03,19,1,10,0,0,Residential,2,26,0,0.9,Fog,3,26.2,0.0,14.2,1.7,1
13.027514354036548,80.176208435805,2022-06-25,2,5,6,1,1,Residential,2,35,0,0.15,Clear,0,28.1,0.0,14.9,11.7,0
12.945709818285223,80.18888910629573,2024-09-13,9,4,9,0,0,Urban Road,1,41,0,0.9,Clear,0,37.0,0.0,15.3,7.2,0
12.970134927212122,80.22075903783306,2023-02-12,10,6,2,1,0,Residential,2,27,1,0.65,Rain,2,36.8,5.5,7.6,4.7,2
13.157264967606753,80.18686003058806,2023-03-04,6,5,3,1,0,Highway,0,80,0,0.4,Clear,0,34.2,0.0,4.6,6.5,0
13.056634060926529,80.16631117038266,2024-11-20,1,2,11,0,1,Highway,0,80,1,0.15,Cloudy,1,31.6,0.0,11.6,4.0,2
13.089190099131352,80.24749031275681,2022-09-25,3,6,9,1,1,Urban Road,1,57,0,0.15,Fog,3,22.2,0.0,5.3,2.7,1
13.00962722912908,80.21595105260741,2022-07-12,11,1,7,0,0,Highway,0,72,0,0.4,Fog,3,26.5,0.0,17.1,1.6,2
12.935521162558796,80.22735616532134,2024-06-07,19,4,6,0,0,Highway,0,66,0,0.9,Cloudy,1,31.3,0.0,13.5,9.8,0
12.981675499593386,80.19436290541748,2023-04-09,1,6,4,1,1,Urban Road,1,41,0,0.15,Clear,0,29.3,0.0,0.0,8.1,0
12.95362234251485,80.28707470674169,2022-10-29,13,5,10,1,0,Urban Road,1,42,1,0.4,Cloudy,1,33.0,0.0,12.7,12.0,0
13.167154083453605,80.28630413921458,2024-12-19,9,3,12,0,0,Urban Road,1,50,1,0.9,Fog,3,29.9,0.0,27.8,1.6,0
13.153761052022224,80.22076044207839,2023-11-16,17,3,11,0,0,Highway,0,85,0,0.65,Clear,0,39.1,0.0,13.2,7.2,1
13.11898173845097,80.11350601252256,2023-09-24,21,6,9,1,1,Residential,2,40,0,0.4,Rain,2,37.0,22.0,6.1,4.5,2
13.129602436863395,80.20563611654866,2023-09-19,22,1,9,0,1,Highway,0,83,1,0.15,Rain,2,25.1,2.3,13.1,1.0,2
13.075100574114552,80.20011541358103,2023-09-11,1,0,9,0,1,Residential,2,27,0,0.15,Clear,0,28.2,0.0,14.0,7.8,0
13.159674336342334,80.18356551423174,2024-03-05,23,1,3,0,1,Urban Road,1,64,0,0.15,Clear,0,36.7,0.0,12.3,10.3,0
13.000488006879989,80.21162115007645,2023-04-04,4,1,4,0,1,Urban Road,1,46,0,0.15,Rain,2,30.6,5.8,16.7,5.8,2
